year,market,artist_name,artist_id,track_name,track_id,popularity,artist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
2022,US,SZA,7tYKF4w9nC0nq9CsPZTHyP,Kill Bill,3OHfY25tqY28d16oZczHc8,93,"['pop', 'r&b']",0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,audio_features,spotify:track:3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/tracks/3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/audio-analysis/3OHfY25tqY28d16oZczHc8,153947,4
2022,IN,SZA,7tYKF4w9nC0nq9CsPZTHyP,Kill Bill,3OHfY25tqY28d16oZczHc8,93,"['pop', 'r&b']",0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,audio_features,spotify:track:3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/tracks/3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/audio-analysis/3OHfY25tqY28d16oZczHc8,153947,4
2022,NL,SZA,7tYKF4w9nC0nq9CsPZTHyP,Kill Bill,3OHfY25tqY28d16oZczHc8,93,"['pop', 'r&b']",0.644,0.728,8,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,audio_features,spotify:track:3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/tracks/3OHfY25tqY28d16oZczHc8,https://api.spotify.com/v1/audio-analysis/3OHfY25tqY28d16oZczHc8,153947,4
2022,US,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Creepin' (with The Weeknd & 21 Savage),2dHHgzDwk4BJdRwy9uXhTO,94,['rap'],0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
2022,GB,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Creepin' (with The Weeknd & 21 Savage),2dHHgzDwk4BJdRwy9uXhTO,94,['rap'],0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
2022,IN,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Creepin' (with The Weeknd & 21 Savage),2dHHgzDwk4BJdRwy9uXhTO,94,['rap'],0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
2022,NL,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Creepin' (with The Weeknd & 21 Savage),2dHHgzDwk4BJdRwy9uXhTO,94,['rap'],0.715,0.62,1,-6.005,0,0.0484,0.417,0.0,0.0822,0.172,97.95,audio_features,spotify:track:2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/tracks/2dHHgzDwk4BJdRwy9uXhTO,https://api.spotify.com/v1/audio-analysis/2dHHgzDwk4BJdRwy9uXhTO,221520,4
2022,US,Drake,3TVXtAsR1Inumwj472S9r4,Rich Flex,1bDbXMyjaUIooNwFE9wn0N,91,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
2022,GB,Drake,3TVXtAsR1Inumwj472S9r4,Rich Flex,1bDbXMyjaUIooNwFE9wn0N,91,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
2022,IN,Drake,3TVXtAsR1Inumwj472S9r4,Rich Flex,1bDbXMyjaUIooNwFE9wn0N,91,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
2022,NL,Drake,3TVXtAsR1Inumwj472S9r4,Rich Flex,1bDbXMyjaUIooNwFE9wn0N,91,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3
2022,US,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Superhero (Heroes & Villains) [with Future & Chris Brown],0vjeOZ3Ft5jvAi9SBFJm1j,88,['rap'],0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,audio_features,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4
2022,GB,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Superhero (Heroes & Villains) [with Future & Chris Brown],0vjeOZ3Ft5jvAi9SBFJm1j,88,['rap'],0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,audio_features,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4
2022,NL,Metro Boomin,0iEtIxbK0KxaSlF7G42ZOp,Superhero (Heroes & Villains) [with Future & Chris Brown],0vjeOZ3Ft5jvAi9SBFJm1j,88,['rap'],0.526,0.606,5,-5.3,0,0.259,0.152,2.36e-06,0.194,0.492,116.622,audio_features,spotify:track:0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/tracks/0vjeOZ3Ft5jvAi9SBFJm1j,https://api.spotify.com/v1/audio-analysis/0vjeOZ3Ft5jvAi9SBFJm1j,182667,4
2022,US,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d,88,"['melodic rap', 'philly rap', 'rap', 'trap']",0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,audio_features,spotify:track:4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/tracks/4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/audio-analysis/4FyesJzVpA39hbYvcseO2d,123891,4
2022,GB,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d,88,"['melodic rap', 'philly rap', 'rap', 'trap']",0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,audio_features,spotify:track:4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/tracks/4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/audio-analysis/4FyesJzVpA39hbYvcseO2d,123891,4
2022,NL,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,Just Wanna Rock,4FyesJzVpA39hbYvcseO2d,88,"['melodic rap', 'philly rap', 'rap', 'trap']",0.486,0.545,11,-7.924,1,0.0336,0.0652,0.00474,0.0642,0.0385,150.187,audio_features,spotify:track:4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/tracks/4FyesJzVpA39hbYvcseO2d,https://api.spotify.com/v1/audio-analysis/4FyesJzVpA39hbYvcseO2d,123891,4
2022,US,d4vd,5y8tKLUfMvliMe8IKamR32,Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,89,['bedroom pop'],0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4
2022,GB,d4vd,5y8tKLUfMvliMe8IKamR32,Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,89,['bedroom pop'],0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4
2022,NL,d4vd,5y8tKLUfMvliMe8IKamR32,Romantic Homicide,1xK59OXxi2TAAAbmZK0kBL,89,['bedroom pop'],0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,audio_features,spotify:track:1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/tracks/1xK59OXxi2TAAAbmZK0kBL,https://api.spotify.com/v1/audio-analysis/1xK59OXxi2TAAAbmZK0kBL,132631,4
2022,US,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Anti-Hero,0V3wPSX9ygBnCm8psDIegu,92,['pop'],0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4
2022,GB,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Anti-Hero,0V3wPSX9ygBnCm8psDIegu,92,['pop'],0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4
2022,IN,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Anti-Hero,0V3wPSX9ygBnCm8psDIegu,92,['pop'],0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4
2022,NL,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Anti-Hero,0V3wPSX9ygBnCm8psDIegu,92,['pop'],0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,audio_features,spotify:track:0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/tracks/0V3wPSX9ygBnCm8psDIegu,https://api.spotify.com/v1/audio-analysis/0V3wPSX9ygBnCm8psDIegu,200690,4
2022,US,Sam Smith,2wY79sveU1sp5g7SokKOiI,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,94,"['pop', 'uk pop']",0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4
2022,GB,Sam Smith,2wY79sveU1sp5g7SokKOiI,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,94,"['pop', 'uk pop']",0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4
2022,IN,Sam Smith,2wY79sveU1sp5g7SokKOiI,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,94,"['pop', 'uk pop']",0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4
2022,NL,Sam Smith,2wY79sveU1sp5g7SokKOiI,Unholy (feat. Kim Petras),3nqQXoyQOWXiESFLlDF1hG,94,"['pop', 'uk pop']",0.714,0.472,2,-7.375,1,0.0864,0.013,4.51e-06,0.266,0.238,131.121,audio_features,spotify:track:3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/tracks/3nqQXoyQOWXiESFLlDF1hG,https://api.spotify.com/v1/audio-analysis/3nqQXoyQOWXiESFLlDF1hG,156943,4
2022,US,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI,85,['oklahoma country'],0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
2022,GB,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,Something in the Orange,3WMj8moIAXJhHsyLaqIIHI,85,['oklahoma country'],0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
2022,US,SZA,7tYKF4w9nC0nq9CsPZTHyP,Low,2GAhgAjOhEmItWLfgisyOn,87,"['pop', 'r&b']",0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,181080,4
2022,GB,SZA,7tYKF4w9nC0nq9CsPZTHyP,Low,2GAhgAjOhEmItWLfgisyOn,87,"['pop', 'r&b']",0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,181080,4
2022,NL,SZA,7tYKF4w9nC0nq9CsPZTHyP,Low,2GAhgAjOhEmItWLfgisyOn,87,"['pop', 'r&b']",0.698,0.546,0,-7.234,0,0.0559,0.425,0.00314,0.16,0.335,145.044,audio_features,spotify:track:2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/tracks/2GAhgAjOhEmItWLfgisyOn,https://api.spotify.com/v1/audio-analysis/2GAhgAjOhEmItWLfgisyOn,181080,4
2022,US,SZA,7tYKF4w9nC0nq9CsPZTHyP,Nobody Gets Me,5Y35SjAfXjjG0sFQ3KOxmm,88,"['pop', 'r&b']",0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,audio_features,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm,180853,3
2022,GB,SZA,7tYKF4w9nC0nq9CsPZTHyP,Nobody Gets Me,5Y35SjAfXjjG0sFQ3KOxmm,88,"['pop', 'r&b']",0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,audio_features,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm,180853,3
2022,NL,SZA,7tYKF4w9nC0nq9CsPZTHyP,Nobody Gets Me,5Y35SjAfXjjG0sFQ3KOxmm,88,"['pop', 'r&b']",0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,audio_features,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm,180853,3
2022,US,d4vd,5y8tKLUfMvliMe8IKamR32,Here With Me,78Sw5GDo6AlGwTwanjXbGh,91,['bedroom pop'],0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,audio_features,spotify:track:78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/tracks/78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/audio-analysis/78Sw5GDo6AlGwTwanjXbGh,242485,4
2022,GB,d4vd,5y8tKLUfMvliMe8IKamR32,Here With Me,78Sw5GDo6AlGwTwanjXbGh,91,['bedroom pop'],0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,audio_features,spotify:track:78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/tracks/78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/audio-analysis/78Sw5GDo6AlGwTwanjXbGh,242485,4
2022,IN,d4vd,5y8tKLUfMvliMe8IKamR32,Here With Me,78Sw5GDo6AlGwTwanjXbGh,91,['bedroom pop'],0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,audio_features,spotify:track:78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/tracks/78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/audio-analysis/78Sw5GDo6AlGwTwanjXbGh,242485,4
2022,NL,d4vd,5y8tKLUfMvliMe8IKamR32,Here With Me,78Sw5GDo6AlGwTwanjXbGh,91,['bedroom pop'],0.574,0.469,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,0.288,132.023,audio_features,spotify:track:78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/tracks/78Sw5GDo6AlGwTwanjXbGh,https://api.spotify.com/v1/audio-analysis/78Sw5GDo6AlGwTwanjXbGh,242485,4
2022,US,SZA,7tYKF4w9nC0nq9CsPZTHyP,Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2,87,"['pop', 'r&b']",0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,4
2022,GB,SZA,7tYKF4w9nC0nq9CsPZTHyP,Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2,87,"['pop', 'r&b']",0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,4
2022,NL,SZA,7tYKF4w9nC0nq9CsPZTHyP,Snooze,4iZ4pt7kvcaH6Yo8UoZ4s2,87,"['pop', 'r&b']",0.559,0.551,5,-7.231,1,0.132,0.141,0.0,0.11,0.392,143.008,audio_features,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/tracks/4iZ4pt7kvcaH6Yo8UoZ4s2,https://api.spotify.com/v1/audio-analysis/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,4
2022,US,Drake,3TVXtAsR1Inumwj472S9r4,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,85,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
2022,GB,Drake,3TVXtAsR1Inumwj472S9r4,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,85,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
2022,NL,Drake,3TVXtAsR1Inumwj472S9r4,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,85,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,audio_features,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
2022,US,JVKE,164Uj4eKjl6zTBKfJLFKKK,golden hour,5odlY52u43F5BjByhxg7wg,88,['modern indie pop'],0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260,3
2022,GB,JVKE,164Uj4eKjl6zTBKfJLFKKK,golden hour,5odlY52u43F5BjByhxg7wg,88,['modern indie pop'],0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260,3
2022,IN,JVKE,164Uj4eKjl6zTBKfJLFKKK,golden hour,5odlY52u43F5BjByhxg7wg,88,['modern indie pop'],0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260,3
2022,NL,JVKE,164Uj4eKjl6zTBKfJLFKKK,golden hour,5odlY52u43F5BjByhxg7wg,88,['modern indie pop'],0.515,0.593,4,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,audio_features,spotify:track:5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/tracks/5odlY52u43F5BjByhxg7wg,https://api.spotify.com/v1/audio-analysis/5odlY52u43F5BjByhxg7wg,209260,3
2022,US,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,You Proof,5uU1uuyaUIBOiiUSQG7Wl3,81,['contemporary country'],0.731,0.85,9,-4.913,1,0.0336,0.252,0.0,0.605,0.644,119.706,audio_features,spotify:track:5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/tracks/5uU1uuyaUIBOiiUSQG7Wl3,https://api.spotify.com/v1/audio-analysis/5uU1uuyaUIBOiiUSQG7Wl3,157478,4
2022,US,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,93,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
2022,GB,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,93,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
2022,IN,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,93,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
2022,NL,David Guetta,1Cs0zKBU1kc0i8ypK3B9ai,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,93,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
2022,US,SZA,7tYKF4w9nC0nq9CsPZTHyP,Blind,2CSRrnOEELmhpq8iaAi9cd,84,"['pop', 'r&b']",0.461,0.279,9,-11.776,0,0.0373,0.911,0.0,0.205,0.599,114.225,audio_features,spotify:track:2CSRrnOEELmhpq8iaAi9cd,https://api.spotify.com/v1/tracks/2CSRrnOEELmhpq8iaAi9cd,https://api.spotify.com/v1/audio-analysis/2CSRrnOEELmhpq8iaAi9cd,150720,4
